id,text,non_hashtags_text,author_id,hashtags
1512584149210738689,"RT @taalisma: • todas as músicas vazadas (completas) do novo álbum ""versions of me"" da anitta; a thread: https://t.co/4mkwyOVqL6","RT @taalisma: • todas as músicas vazadas (completas) do novo álbum ""versions of me"" da anitta; a thread: https://t.co/4mkwyOVqL6",1408967551661527042,[]
1512584134698446853,"RT @WalrusTuba: april is bnnuy month :)
versions with/without ears https://t.co/PTbh7p10wr","RT @WalrusTuba: april is bnnuy month :)
versions with/without ears https://t.co/PTbh7p10wr",4860923174,[]
1512584130172952577,"RT @TTB_Ravens: Podcast versions also available

Later Segments Include Josh Bynes and Draft Discussion","RT @TTB_Ravens: Podcast versions also available

Later Segments Include Josh Bynes and Draft Discussion",1444888523371339779,[]
1512584113383165953,"RT @4thImpactMusic: [Here We Go]

Check out Mylene's ‘Here We Go’ transition TikTok Challenge! 🪨 

Let's see your versions Dreamers!🤩

Watc…","RT @4thImpactMusic: [Here We Go]

Check out Mylene's ‘Here We Go’ transition TikTok Challenge! 🪨 

Let's see your versions Dreamers!🤩

Watc…",1456586900777889795,[]
1512584097599836163,"RT @SmuKtart: Hey everyone, shameless self-promo. Over a year a ago i drew Dirk the Daring. You can view more versions and more in the Marc…","RT @SmuKtart: Hey everyone, shameless self-promo. Over a year a ago i drew Dirk the Daring. You can view more versions and more in the Marc…",1080569300648288256,[]
1512584088728883205,"@dixonij This is what I've been saying for ages. Bring the cosplayers in. Let them work directly with artists. Design and construct new looks for a set of planeswalkers and legends. Put them in a Secret Lair. Do art versions, and photo versions.","@dixonij This is what I've been saying for ages. Bring the cosplayers in. Let them work directly with artists. Design and construct new looks for a set of planeswalkers and legends. Put them in a Secret Lair. Do art versions, and photo versions.",737807147266932737,[]
1512584058290720776,"Best versions:

Whitney Houston: Star Spangled Banner
Céline Dion: God Bless America
Mariah Carey: America The Beautiful","Best versions:

Whitney Houston: Star Spangled Banner
Céline Dion: God Bless America
Mariah Carey: America The Beautiful",107908397,[]
1512584047498825731,"RT @vkidNSFW: Blair from Soul Eater (Tier 3 Patron Suggestion)
Join to early access to alts and colored versions!
https://t.co/i3t5eJctUL
#…","RT @vkidNSFW: Blair from Soul Eater (Tier 3 Patron Suggestion)
Join to early access to alts and colored versions!
https://t.co/i3t5eJctUL
#…",1069709387617443840,[]
1512584025566846977,"RT @shadory_cos: Well, this month is going to be really hot for my P@tre0n followers, he~he. Topless and nudе versions coming soon~!! 🤫 Be…","RT @shadory_cos: Well, this month is going to be really hot for my P@tre0n followers, he~he. Topless and nudе versions coming soon~!! 🤫 Be…",1267699117414809600,[]
1512584020676255756,"RT @taalisma: • todas as músicas vazadas (completas) do novo álbum ""versions of me"" da anitta; a thread: https://t.co/4mkwyOVqL6","RT @taalisma: • todas as músicas vazadas (completas) do novo álbum ""versions of me"" da anitta; a thread: https://t.co/4mkwyOVqL6",741314149813235714,[]
1512584001491333124,@Iron_Man_Actual How well defined is the JADC2 concept? Does DOD have a plan for rolling successive rollouts of parts of and/or less powerful versions of the systems? How long would it take to start making the services more interoperable than now?,@Iron_Man_Actual How well defined is the JADC2 concept? Does DOD have a plan for rolling successive rollouts of parts of and/or less powerful versions of the systems? How long would it take to start making the services more interoperable than now?,621663660,[]
1512584000824647680,"RT @Strike14R18G: Everything is done. Going to make a mega drive folder and put the different versions in it on Sunday. I'm beat.

Here is…","RT @Strike14R18G: Everything is done. Going to make a mega drive folder and put the different versions in it on Sunday. I'm beat.

Here is…",1144190246952812544,[]
1512583981161758726,"RT @Pl_OXY: [COOM RELEASE POST]
🔥🔥 Xinyan x Onii-Childe 🌊🌊

Fire and Water

and by water I meant Love Juice
=======
High-res, Gif Loops wit…","RT @Pl_OXY: [COOM RELEASE POST]
🔥🔥 Xinyan x Onii-Childe 🌊🌊

Fire and Water

and by water I meant Love Juice
=======
High-res, Gif Loops wit…",958042369357746176,[]
1512583962975084544,"Podcast versions also available

Later Segments Include Josh Bynes and Draft Discussion https://t.co/BXd9nNk1xN","Podcast versions also available

Later Segments Include Josh Bynes and Draft Discussion https://t.co/BXd9nNk1xN",1362291498159538176,[]
1512583942779547648,@klizana I know. Just curious about the different camera versions.,@klizana I know. Just curious about the different camera versions.,1262946337160482816,[]
1512583941777022976,RT @FooseTV: So did @PlayStation expire the PSOne Classics versions of #ChronoCross and #ChronoTrigger by setting the date on new downloads…,RT @FooseTV: So did @PlayStation expire the PSOne Classics versions of <UNKTAG> and <UNKTAG> by setting the date on new downloads…,1325505096692625408,"['ChronoCross', 'ChronoTrigger']"
1512583893437890560,The blackpink girls are literally embodiments and human versions of the brands they endorse queens 👑👑👑👑,The blackpink girls are literally embodiments and human versions of the brands they endorse queens 👑👑👑👑,860786635759386624,[]
1512583886663995398,Just The Two of Us - Bill Withers and Will Smith versions https://t.co/gQGwr9z11F,Just The Two of Us - Bill Withers and Will Smith versions https://t.co/gQGwr9z11F,377256483,[]
1512583879927939079,"@Java_jigga @Wario64 yeah, anytime a movie comes out u can usually always pre-order the physical versions","@Java_jigga @Wario64 yeah, anytime a movie comes out u can usually always pre-order the physical versions",1298317783986589701,[]
1512583874538319877,"RT @lionharrdt: Sparked Wilnas! Have the NSFW versions for this wonderful Wilnas Wednesday

#bara https://t.co/tDwxnXDa2W","RT @lionharrdt: Sparked Wilnas! Have the NSFW versions for this wonderful Wilnas Wednesday

<UNKTAG> https://t.co/tDwxnXDa2W",1511924311879204864,['bara']
1512583874198609920,"RT @NovakRouge: Find spicy versions on patreon 👀 https://t.co/tJDZvd10Ez

#miyaosamu #osamu #onigirimiya #haikyuu https://t.co/DU1YdK51zO","RT @NovakRouge: Find spicy versions on patreon 👀 https://t.co/tJDZvd10Ez

<UNKTAG> <UNKTAG> <UNKTAG> <UNKTAG> https://t.co/DU1YdK51zO",317948920,"['miyaosamu', 'osamu', 'onigirimiya', 'haikyuu']"
1512583873980506112,"@Popgoes6 @PerfectFNaF Youtooz… please please PLEEEASE release separate versions as well. The plushie looks so good but the two sided gimmick is just impractical, and doesn’t even match how the plushies are in-game.","@Popgoes6 @PerfectFNaF Youtooz… please please PLEEEASE release separate versions as well. The plushie looks so good but the two sided gimmick is just impractical, and doesn’t even match how the plushies are in-game.",712717714410766336,[]
1512583866921680896,"RT @Lvl3toaster_: Tifa thanks you for 100o00 twitter followers

Mega:
https://t.co/XcNJkDPuD5
Redgif: 
https://t.co/R99isAA8tQ

Voice by
@_…","RT @Lvl3toaster_: Tifa thanks you for 100o00 twitter followers

Mega:
https://t.co/XcNJkDPuD5
Redgif: 
https://t.co/R99isAA8tQ

Voice by
@_…",1443833858034581506,[]
1512583862529974276,"RT @LindaRozeArt: New commission! Albedo x Jibril!

HD + hentai versions: https://t.co/ON1UFnKxM3 https://t.co/zAcD5Qe8cx","RT @LindaRozeArt: New commission! Albedo x Jibril!

HD + hentai versions: https://t.co/ON1UFnKxM3 https://t.co/zAcD5Qe8cx",2421855168,[]
1512583854435237888,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,1123218512682442752,[]
1512583845622816769,RT @Mister_Bashful: Finished the first batch of Zombies (And Plant) arts I have made zombie versions of @CamiloMl2017 @ItsJAXkae and @Sinis…,RT @Mister_Bashful: Finished the first batch of Zombies (And Plant) arts I have made zombie versions of @CamiloMl2017 @ItsJAXkae and @Sinis…,1273016858812264453,[]
1512583845358583815,"RT @NovakRouge: Find spicy versions on patreon 👀 https://t.co/tJDZvd10Ez

#miyaosamu #osamu #onigirimiya #haikyuu https://t.co/DU1YdK51zO","RT @NovakRouge: Find spicy versions on patreon 👀 https://t.co/tJDZvd10Ez

<UNKTAG> <UNKTAG> <UNKTAG> <UNKTAG> https://t.co/DU1YdK51zO",883088045116985345,"['miyaosamu', 'osamu', 'onigirimiya', 'haikyuu']"
1512583832322596864,"Stop censoring the word ""fucking"" in clean versions of songs.

Just say ""funky"" instead. Still works.","Stop censoring the word ""fucking"" in clean versions of songs.

Just say ""funky"" instead. Still works.",491462192,[]
1512583824894480398,"RT @DrakaarisRex: Big Hungry Charizard is waiting for his foods! :P

A massive pack of 56 versions of him including and NSFW is available i…","RT @DrakaarisRex: Big Hungry Charizard is waiting for his foods! :P

A massive pack of 56 versions of him including and NSFW is available i…",3370151782,[]
1512583824252702724,"RT @MyBestGroupBTS: 2022년 4월 9일 토요일 ☀️

결국 피해가지 못했어요
슬기로운 격리생활 시작해보겠습니다
트친님들은 무조건 잘 피해다니세요
이게 쉬운게 아니었어요😅
건강한 하루 보내시구요 
오늘도 방탄입니다💜

I'm list…","RT @MyBestGroupBTS: 2022년 4월 9일 토요일 ☀️

결국 피해가지 못했어요
슬기로운 격리생활 시작해보겠습니다
트친님들은 무조건 잘 피해다니세요
이게 쉬운게 아니었어요😅
건강한 하루 보내시구요 
오늘도 방탄입니다💜

I'm list…",1051383454351282176,[]
1512583815507562499,RT @paelacaleap: This is so ridiculously good...@chriswahl73 style Dorkis kinda look like grown up versions of @WeAreDorkis (who I like to…,RT @paelacaleap: This is so ridiculously good...@chriswahl73 style Dorkis kinda look like grown up versions of @WeAreDorkis (who I like to…,720731968757891072,[]
1512583801247051782,"RT @esp3ros: my final sapnap design I PROMISE (2 versions!)

#sapnapfanart #sapnap https://t.co/WkLKqbD6YM","RT @esp3ros: my final sapnap design I PROMISE (2 versions!)

<UNKTAG> <UNKTAG> https://t.co/WkLKqbD6YM",1351409610041810946,"['sapnapfanart', 'sapnap']"
1512583795446194176,RT @Lumos__101: You got 3 different codes for each of the album versions and you can use them to apply for an online fansign / lottery of a…,RT @Lumos__101: You got 3 different codes for each of the album versions and you can use them to apply for an online fansign / lottery of a…,145350255,[]
1512583776060256263,"RT @oficialPFBR: Sua fave tem SETE ~pausa dramática~ eu disse SETE BILHÕES DE STREAMS?

Anitta se torna se a 2° artista brasileira e a 5º a…","RT @oficialPFBR: Sua fave tem SETE ~pausa dramática~ eu disse SETE BILHÕES DE STREAMS?

Anitta se torna se a 2° artista brasileira e a 5º a…",1108839121466855428,[]
1512583775921844228,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,1436437023729102849,[]
1512583764014157828,"RT @metaweartoken: We are Metaversing💎
Executives of luxury brands are taking the trend seriously and moving quickly to capitalize on the o…","RT @metaweartoken: We are Metaversing💎
Executives of luxury brands are taking the trend seriously and moving quickly to capitalize on the o…",759390734336360449,[]
1512583737472696325,RT @h4ndsofmidas: “no remixes every month” they have what like 20 songs? but have 90+ available to stream on spotify. that’s like 4+ differ…,RT @h4ndsofmidas: “no remixes every month” they have what like 20 songs? but have 90+ available to stream on spotify. that’s like 4+ differ…,873257183957405696,[]
1512583716928987144,"RT @CrimsonKaiserin: Misato 5/6
Hi-res versions available on patreon, link in bio. https://t.co/s6yJf8AukP","RT @CrimsonKaiserin: Misato 5/6
Hi-res versions available on patreon, link in bio. https://t.co/s6yJf8AukP",708681661265940480,[]
1512583697433870338,"RT @forumpandlr: Pré-saves de ""Versions Of Me"", novo, e aguardado, álbum de #Anitta já ultrapassa a marca de 70 mil cliques. Já fez o seu h…","RT @forumpandlr: Pré-saves de ""Versions Of Me"", novo, e aguardado, álbum de <UNKTAG> já ultrapassa a marca de 70 mil cliques. Já fez o seu h…",2610581527,['Anitta']
1512583695017914374,Went to target for tea and found the other two versions of Oddinary even tho I wasn't looking for em. I bought one and my sister bought me the other one. now I have to make her dinner lol,Went to target for tea and found the other two versions of Oddinary even tho I wasn't looking for em. I bought one and my sister bought me the other one. now I have to make her dinner lol,743380716994473984,[]
1512583659819347977,"RT @forumpandlr: Pré-saves de ""Versions Of Me"", novo, e aguardado, álbum de #Anitta já ultrapassa a marca de 70 mil cliques. Já fez o seu h…","RT @forumpandlr: Pré-saves de ""Versions Of Me"", novo, e aguardado, álbum de <UNKTAG> já ultrapassa a marca de 70 mil cliques. Já fez o seu h…",886402062690504704,['Anitta']
1512583639712018432,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,1540127425,[]
1512583631956369411,"RT @kyalbr: In Everything Everywhere (2022), there is a blindingly fast montage of all possible versions of Michelle Yeoh’s character, as a…","RT @kyalbr: In Everything Everywhere (2022), there is a blindingly fast montage of all possible versions of Michelle Yeoh’s character, as a…",2959759857,[]
1512583629897179140,"RT @casualsexists: After years of only being able to devour The Cravats’ brain-shattering Peel Sessions on mouldering cassettes, some high…","RT @casualsexists: After years of only being able to devour The Cravats’ brain-shattering Peel Sessions on mouldering cassettes, some high…",3105883019,[]
1512583611660263426,"🎶Listening to ""The Dark Messenger"" (trance!Kuja's theme - Final Fantasy, mainly Dissidia versions) on loop while 🎨performing digital rhinoplasty on my WIP.

Doing studies paid off and I think I'm finally moving forward with this.🥳","🎶Listening to ""The Dark Messenger"" (trance!Kuja's theme - Final Fantasy, mainly Dissidia versions) on loop while 🎨performing digital rhinoplasty on my WIP.

Doing studies paid off and I think I'm finally moving forward with this.🥳",1164330276983660546,[]
1512583586091786244,"RT @taalisma: • todas as músicas vazadas (completas) do novo álbum ""versions of me"" da anitta; a thread: https://t.co/4mkwyOVqL6","RT @taalisma: • todas as músicas vazadas (completas) do novo álbum ""versions of me"" da anitta; a thread: https://t.co/4mkwyOVqL6",1133917757316243458,[]
1512583557100847108,"Well here's one good thing about not being an a-lister fan

I rarely find merch of my favs to yearn about, and when I do it's almost always of the butchered versions","Well here's one good thing about not being an a-lister fan

I rarely find merch of my favs to yearn about, and when I do it's almost always of the butchered versions",2415578992,[]
1512583510405660676,"RT @Medusinhah: Se passar por essa foto é não der RT nem comentar seu fim de semana vai ser horrível 

VERSIONS OF ME PRE SAVE https://t.co…","RT @Medusinhah: Se passar por essa foto é não der RT nem comentar seu fim de semana vai ser horrível 

VERSIONS OF ME PRE SAVE https://t.co…",1419703426041143296,[]
1512583486238265344,"RT @Zourik_: OKAY I FEEL A BIT BAD FOR THIS SO IM SHARING THE FULL PIC HERE DON'T KILL ME AKJSJKFDSG

HD and Alt versions of this pic avail…","RT @Zourik_: OKAY I FEEL A BIT BAD FOR THIS SO IM SHARING THE FULL PIC HERE DON'T KILL ME AKJSJKFDSG

HD and Alt versions of this pic avail…",1476251032636166146,[]
1512583483029291009,"RT @MyBestGroupBTS: 2022년 4월 9일 토요일 ☀️

결국 피해가지 못했어요
슬기로운 격리생활 시작해보겠습니다
트친님들은 무조건 잘 피해다니세요
이게 쉬운게 아니었어요😅
건강한 하루 보내시구요 
오늘도 방탄입니다💜

I'm list…","RT @MyBestGroupBTS: 2022년 4월 9일 토요일 ☀️

결국 피해가지 못했어요
슬기로운 격리생활 시작해보겠습니다
트친님들은 무조건 잘 피해다니세요
이게 쉬운게 아니었어요😅
건강한 하루 보내시구요 
오늘도 방탄입니다💜

I'm list…",906903400893210626,[]
1512583464452767751,RT @anittarizada: Versions of @Anitta 💕 https://t.co/zn6EiIUz3z,RT @anittarizada: Versions of @Anitta 💕 https://t.co/zn6EiIUz3z,1268266295100923904,[]
1512583431502413827,"RT @INDIANAPERU: Other versions say Ukraine's nazis/
nationalist extremists are
responsible for this strike.
There've been many horrific cr…","RT @INDIANAPERU: Other versions say Ukraine's nazis/
nationalist extremists are
responsible for this strike.
There've been many horrific cr…",1405195707280203777,[]
1512583411289845766,@pikuri_ I also played it through on Japanese defaults. I wasn’t aware that BKII was easier on defaults than the overseas versions though (unlike BK3).,@pikuri_ I also played it through on Japanese defaults. I wasn’t aware that BKII was easier on defaults than the overseas versions though (unlike BK3).,708211112219553792,[]
1512583393405554697,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,RT @theIesbianqueen: bootlegs of broadway shows are moral and if the producers want to be mad about it they should release professionally f…,1237996937992982534,[]
1512583389899112448,"https://t.co/3RNZp36aZi if you're wondering why does our air suck.. it's because ashrae is a fake non profit organization. they spend all their time, with 60,000 members, arguing guidelines like, 

""if it's a large building then it should have one extra filter""","https://t.co/3RNZp36aZi if you're wondering why does our air suck.. it's because ashrae is a fake non profit organization. they spend all their time, with 60,000 members, arguing guidelines like, 

""if it's a large building then it should have one extra filter""",538570446,[]
1512583364661886984,"RT @Medusinhah: VERSIONS OF ME PRE SAVE  já está em 5 nos trends, vamos colocar em #1 . https://t.co/AAC2xjCtrD","RT @Medusinhah: VERSIONS OF ME PRE SAVE  já está em 5 nos trends, vamos colocar em #1 . https://t.co/AAC2xjCtrD",1287388404989255680,[]
1512583364209004550,"RT @forumpandlr: Pré-saves de ""Versions Of Me"", novo, e aguardado, álbum de #Anitta já ultrapassa a marca de 70 mil cliques. Já fez o seu h…","RT @forumpandlr: Pré-saves de ""Versions Of Me"", novo, e aguardado, álbum de <UNKTAG> já ultrapassa a marca de 70 mil cliques. Já fez o seu h…",3304627871,['Anitta']
1512583352527769602,RT @fransmensink: Something I started years ago but only finished recently. Sometimes one just has to wait for it😊 It’s better on Patreon (…,RT @fransmensink: Something I started years ago but only finished recently. Sometimes one just has to wait for it😊 It’s better on Patreon (…,1500447136814673927,[]
1512583336354476035,@FentyStats @rihanna @Spotify I already exceed 3B with the two versions included?,@FentyStats @rihanna @Spotify I already exceed 3B with the two versions included?,1463989590117781508,[]
1512583328934866949,"ꐟ DEAFENED FIELDS: OPERA OF SANTA ROSA ꐟ
Two versions! The non-NFT ($50) version will drop on https://t.co/BfIyPo0sQg later tonight via prints through https://t.co/deMf5y6PaL &amp; this version ($500 unmarked) will go live on #Algorand $Algo on @DartroomArt! #CHUTZCRAFT https://t.co/rx9Mre6HMp","ꐟ DEAFENED FIELDS: OPERA OF SANTA ROSA ꐟ
Two versions! The non-NFT ($50) version will drop on https://t.co/BfIyPo0sQg later tonight via prints through https://t.co/deMf5y6PaL &amp; this version ($500 unmarked) will go live on <UNKTAG> $Algo on @DartroomArt! <UNKTAG> https://t.co/rx9Mre6HMp",1460942640,"['Algorand', 'CHUTZCRAFT']"
1512583323188867072,RT @anittarizada: Versions of @Anitta 💕 https://t.co/zn6EiIUz3z,RT @anittarizada: Versions of @Anitta 💕 https://t.co/zn6EiIUz3z,1398716415717384203,[]
1512584797193138178,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1125075967125348353,[]
1512584792788942861,"@chhopsky It feels like virtue signalling and a lack of being able to take an insult lead to people pissing and crying about being shouted at and ""harassed"" in games. If they are being harassed outside of the game, on socials and such, I do see a problem - but people gotta mute and move on","@chhopsky It feels like virtue signalling and a lack of being able to take an insult lead to people pissing and crying about being shouted at and ""harassed"" in games. If they are being harassed outside of the game, on socials and such, I do see a problem - but people gotta mute and move on",982241228589744128,[]
1512584784911941633,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",21705145,[]
1512584755627401223,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1000932014,[]
1512584724149022725,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1004957916904820736,[]
1512584721078882316,"RT @JackHeald5: Just in case you need a reminder...

Beauty
Awe
Wonder
Mystery
Truth
Virtue

You can't have too much of any of these.","RT @JackHeald5: Just in case you need a reminder...

Beauty
Awe
Wonder
Mystery
Truth
Virtue

You can't have too much of any of these.",944729702261981184,[]
1512584697255182339,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",386248579,[]
1512584690368192517,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",731902987749199872,[]
1512584682562633732,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1349146708433887237,[]
1512584677781090305,"@NoDQ_Virtue I feel like part of it is because she is trying to recite promos given to her word for word. They just need to give people a premise, endpoint, and then let them get there themselves with their own words and personality.","@NoDQ_Virtue I feel like part of it is because she is trying to recite promos given to her word for word. They just need to give people a premise, endpoint, and then let them get there themselves with their own words and personality.",1255342797718204417,[]
1512584659049271299,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1284140650808709125,[]
1512584658097262597,"RT @cov_Gretchen: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk

TRUTH","RT @cov_Gretchen: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk

TRUTH",952682106,[]
1512584646097350656,@katalyze @JordanSpencer7 @Tim_Bousquet No it’s a “virtue signalling“ statement,@katalyze @JordanSpencer7 @Tim_Bousquet No it’s a “virtue signalling“ statement,949825569323192322,[]
1512584629596741639,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",329189305,[]
1512584626493169675,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",267416483,[]
1512584619211829252,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",3952698612,[]
1512584612144463873,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",18756859,[]
1512584590661103616,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",744466830169878529,[]
1512584586596917251,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1461371498015432711,[]
1512584572415799301,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1355658704863993859,[]
1512584564308254723,"曾子曰:「慎終追遠，民德歸厚矣。」The philosopher Zeng said, “Let there be a careful attention to perform the funeral rites to parents, and let them be followed when long gone with the ceremonies of sacrifice - then the virtue of the people will resume its proper excellence.”","曾子曰:「慎終追遠，民德歸厚矣。」The philosopher Zeng said, “Let there be a careful attention to perform the funeral rites to parents, and let them be followed when long gone with the ceremonies of sacrifice - then the virtue of the people will resume its proper excellence.”",1230265327143018497,[]
1512584552719405058,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1275968027087925249,[]
1512584549074718724,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1023913267943669760,[]
1512584539457081348,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",2910521926,[]
1512584538504970240,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1467328487254020096,[]
1512584537728901131,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1314026889090981888,[]
1512584533375340545,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",4693274185,[]
1512584531026808834,"RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @stephwilkens: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1474907434246303746,[]
1512584518019993600,@NoDQ_Virtue She needs Paul Heyman so bad,@NoDQ_Virtue She needs Paul Heyman so bad,288881386,[]
1512584517680259087,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",2187055495,[]
1512584517156052994,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",960623388,[]
1512584516275163137,being trans w no form of dysphoria is illogical; there's a massive double standard where transmascs can get away w things transfems get demonised for; asking for prns is usually virtue signalling; there's a massive (+ very concerning) overlap between TERF + inclus talking points https://t.co/Ah5fb1nPkS,being trans w no form of dysphoria is illogical; there's a massive double standard where transmascs can get away w things transfems get demonised for; asking for prns is usually virtue signalling; there's a massive (+ very concerning) overlap between TERF + inclus talking points https://t.co/Ah5fb1nPkS,1496146565269966862,[]
1512584512223555585,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1250134482356768769,[]
1512584501142048769,"@WayneDupreeShow When I see it and in the numbers that make a difference. 

Just want to see more than lip service. 

How much of the wall has been built that @GovAbbott said he was committed to. 

Stop virtue signaling Governor Abbott.","@WayneDupreeShow When I see it and in the numbers that make a difference. 

Just want to see more than lip service. 

How much of the wall has been built that @GovAbbott said he was committed to. 

Stop virtue signaling Governor Abbott.",822890918487461888,[]
1512584498407301120,"RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk","RT @realMrPatriot: “Wokeness” gives people a shield to be mean and cruel, armored in false virtue.” -Elon Musk",1499891602562568192,[]
1512584496415191041,"RT @SemihAkca59: @DaughterOfOdinM https://t.co/Yia3Et82Xp
In this collection I tried to exhibit the virtue of the labor and it is dedicated…","RT @SemihAkca59: @DaughterOfOdinM https://t.co/Yia3Et82Xp
In this collection I tried to exhibit the virtue of the labor and it is dedicated…",49568216,[]
